"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Northern Mariana Islands","MNP","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1607115151.51515","1612630303.0303","1562993939.39394","1364448484.84848","1270690909.09091","1185757575.75758","1054496969.69697","869187878.787879","881321212.121212","816242424.242424","822860606.060606","844921212.121212","880218181.818182","910000000","1175830303.0303","1448278787.87879","1168109090.90909","1037951515.15152","","",
"Mozambique","MOZ","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","2817483494.79467","2958357752.63352","2754231084.286","2321816747.90581","2170898662.08169","2192607577.51428","2142177690.35888","2457077819.89943","2658558082.68727","2831364479.07005","2859677920.94066","3000529963.05723","2816756040.80945","3115290765.6172","3318825062.1515","3393822449.70457","3774016074.94064","4200520222.36412","4617684468.83191","5157885381.5437","5218763943.39345","5849549386.54954","6393034055.1046","6832781004.10043","7373691814.95168","7863740609.86548","8626081042.19014","9292855217.42244","9972883624.84051","10602990082.0245","11292433937.9272","12130037161.6878","13010488540.3852","13916487848.665","14946100983.0608","15950969018.9458","16560968260.2214","17180566679.333","17772233412.3772","18183590595.087","17959222232.3238","",
"Mauritania","MRT","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","1064723148.13523","1072459515.72402","1051184411.5989","1342266692.37658","1558886127.41102","1562486561.44523","1618222533.58505","1783223665.78228","1805487785.45559","2021892308.3717","2059153487.49654","2044061789.56919","1950346524.9586","2187559587.09655","2075242086.6422","2252594452.92799","2210277355.83411","2199121780.28394","2304460589.62159","2382148800.52897","2464339804.7297","2406676123.1814","2496573707.84978","2416012658.36161","2488366451.23844","2630541243.04574","2680531631.93207","2726647443.88368","2856915354.63632","2806310683.43744","2856489967.85758","2910024181.34398","3080948450.95193","2986648868.89011","3279931827.02798","3470785373.76005","3330402638.37319","3422914722.19783","3548644483.79605","3409607674.55895","3382348072.05817","3429074668.21235","3666650204.33332","3840183882.44335","4169145064.7058","4933482716.00152","4836321584.94595","4820309530.36144","4825027450.34607","4951454243.97486","5158067698.93502","5388634005.03128","5612306135.87204","5852222304.62506","6166857628.62212","6244616105.32215","6636187611.61287","6936590983.80618","7336133809.76738","7206774163.45007","",
"Mauritius","MUS","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","2130355941.60029","2269843533.12609","2356796837.3236","2439674204.91858","2194212276.71175","2323283586.22508","2450996248.95549","2460403057.62202","2576002283.70782","2755149730.4221","3023557335.20964","3292383022.04736","3515980169.36965","3672973909.0342","3936940875.5555","4111561772.4393","4379335398.20153","4601895978.97689","4792236972.69979","4997715469.96102","5276980008.96319","5577107056.70932","5915745659.92928","6070201775.25793","6568127787.72036","6787998539.34692","6897619193.35533","7306333858.67203","7622699566.6697","7758196332.04349","8135674834.49649","8601606245.94978","9064971553.77287","9365482339.86802","9775428535.05529","10174025355.6815","10529721324.0715","10883562721.5665","11291105974.9625","11692287066.381","12141029169.7118","12604106489.7752","13077980211.1764","13471938135.6172","11465335041.3424","",
"Malawi","MWI","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","654451640.612009","704449114.113091","709157403.624304","699292467.330588","717901362.029005","815654353.751437","923720695.346635","990981879.116743","971924513.036618","1029096610.77869","1034029050.02422","1201733709.48256","1276617931.07272","1305988589.22295","1399705855.24584","1484903484.51141","1559114969.87852","1635792733.16935","1795201847.80204","1874121680.98133","1881744603.69435","1782198070.76953","1826814576.33903","1894748495.33557","1996312776.50144","2087563880.20592","2083079740.42902","2116934768.57019","2184195952.34029","2213566610.49053","2339569340.77513","2543819168.02473","2357281464.60896","2585745418.88002","2320960388.75863","2709229618.56302","2907455321.17083","3017718212.06086","3135265990.28273","3230649500.62286","3281567051.37723","3118310276.93914","3171321552.09845","3352265725.26647","3533975211.57553","3649491172.04696","3821017256.82927","4187834913.65001","4507774477.61424","4883186907.12186","5218860380.1025","5472186739.10857","5575381209.65423","5865301032.39324","6199623191.48036","6373212640.84604","6531525831.97747","6792788858.48724","7091106971.76413","7477443338.32784","7537262760.22866","",
"Malaysia","MYS","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","10075038171.6525","10840538967.3442","11536613184.2457","12383262559.4985","13046877007.0349","14049511692.747","15147721422.3722","15731991227.8777","16987088645.0428","17817508190.0551","18884160200.7433","20779121580.2583","22729957979.3882","25389608913.063","27501684654.5106","27721991874.707","30927621571.4769","33325458127.5268","35542898191.6774","38865839262.1232","41758167698.0876","44657063211.2662","47311100559.7394","50269099767.8469","54170881787.0409","53615494685.4869","54280645791.9086","57098860070.74","62773184723.2654","68460184710.0851","74627439029.6208","81750976904.3657","89014647650.749","97822596594.5462","106834055076.175","117334865369.351","129071520752.785","138523095019.844","128328605325.823","136204917219.306","148271131276.405","149038694328.511","157073352912.559","166165542824.222","177437278939.957","186898481577.263","197336475944.181","209766278120.599","219901701984.381","216573426577.903","232653672974.011","244970155626.68","258378484880.297","270506054026.373","286754600537.703","301354803994.367","314764434003.329","333060816796.825","349191140699.014","364693381129.177","344099347074.638","",
"North America","NAC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","3726664466404.38","3812420940396.33","4044947652817.73","4222859262166.14","4467891609537.15","4753800122029.75","5062980728237.14","5189842954492.05","5438873911408.49","5607489392414.27","5588263814499.12","5772309888553.34","6075749258505.27","6418620352283.14","6383975850506.76","6371005071474.85","6714418590355.54","7024956283518.99","7413630099796.59","7648311126555.32","7629046603511.23","7822642705082.13","7681434450200.54","8033422324083.88","8614444001202.74","8973335864367.86","9284203731370","9605382544100.49","10006598873209.6","10373928475803.4","10569474014654.9","10557841705612.4","10929544482336.9","11230315293030.9","11682573329404.4","11996253638574.6","12448752623862.2","12994241877926.9","13560801097380.7","14197782917857.9","14792000839967.2","14944358350784","15222253274928.5","15668263755726.1","16264687752555.5","16853525388470.6","17351198401338.6","17741535255453.7","17733001397307.2","17277427781161.1","17727125633934.1","18023981225178.1","18421855724294.8","18768209785250.5","19247034646044.6","19801463926217.1","20129142143491.7","20609892903011.8","21223671693440.2","21677548659072.5","20908302070966.9","",
"Namibia","NAM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","3477744830.73414","3511529365.45185","3497550292.06229","3433774198.14237","3425639878.11203","3441540713.98734","3605608240.48431","3733743233.50492","3764104127.13995","3834066588.10443","3912567565.54988","4232052671.83585","4536309434.15966","4464656650.26603","4541889829.88963","4718978760.26391","4869576676.20465","5075077696.31312","5242128224.00169","5418750119.23524","5607982809.41703","5674041969.71839","5945752617.06193","6197840297.36377","6958287294.03789","7134280656.21559","7638900834.74057","8049418738.3023","8262713205.00298","8287168432.79712","8787651209.24496","9235060246.7522","9702509635.38126","10247278347.7583","10871595744.4514","11335179562.0211","11339010223.634","11222530147.3361","11341482622.8834","11240759011.0283","10285277742.1275","",
"New Caledonia","NCL","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8738203041.54819","","","","","","",
"Niger","NER","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","2602180343.93477","2720485689.88858","3000116619.60562","3282974494.39971","3287276500.55287","3514748204.7142","3501304391.30014","3505606397.45332","3519050210.86738","3325997023.19997","3427632139.18636","3622298358.85283","3435160561.89293","2849548694.30762","3099603375.59771","3013025457.5797","3033459898.74576","3268995353.29964","3709414424.38064","3974526127.36147","3876950075.132","3870062050.27184","3954215010.02311","3801438855.38454","3162043107.96075","3406093624.92513","3622453368.73448","3625651319.87873","3874775265.41677","3911858646.00449","3860672825.12486","3843705588.83168","3920608619.15119","3933219471.44245","4006171992.04593","4104613417.80347","4108739806.37672","4171499808.97572","4587507422.87279","4577434976.01122","4522117693.12977","4850791307.5599","5089376050.80757","5199846575.71325","5218763699.72157","5601396609.31827","5933618241.46424","6120095490.97474","6593265424.6112","6722664911.52521","7299346317.20715","7471447161.28277","8259605981.34335","8698614829.25054","9276388713.21868","9683867893.68343","10239808402.3033","10751938078.1876","11527239152.5743","12212118177.9725","12649312790.6637","",
"Nigeria","NGA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","64724937007.5977","64849076517.3445","67509829320.9721","73301240312.266","76930009900.9302","80688023065.8129","77258367197.553","65095097107.9973","64282475793.5995","79837153273.2829","99802223338.6866","114011596383.816","117847245231.046","124202464903.31","138064297792.712","130846644835.589","142678258688.874","151273365133.191","142553728761.25","152189549601.911","158588863033.604","137769506631.921","128396511427.667","114370367333.489","113094424961.011","119781729369.672","119854730668.533","123690232428.232","132761705601.212","135309908947.629","151245202579.557","151787193702.158","158816751511.271","155584641982.288","152760898222.443","152649894872.176","159054968516.195","163726571073.571","167952769906.823","168933827206.049","177407437761.555","187905850476.826","216710230937.582","232632354125.246","254152145501.925","270515773388.94","286907481990.637","305817928143.344","326504898642.379","352745852800.291","380985472030.909","401207892113.29","418179231389.034","446077370458.38","474223597521.154","486803295097.89","478932323772.273","482791975286.219","492074893435.56","502942019447.736","493917966761.433","",
"Nicaragua","NIC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","2980627731.35026","3204107550.28516","3553060441.91004","3939117486.81316","4399934319.92823","4819034920.17544","4978117835.94541","5325068446.75269","5396581988.81185","5733204794.39456","5810822445.42398","6002855977.86278","6136162774.71094","6529921197.43234","7456675372.13516","7445248248.70743","7833105068.44334","8488616941.22597","7823211204.6148","5751719627.29013","6016973537.94566","6339681289.43029","6287926545.60187","6578001904.10804","6474984216.7","6210684977.11563","6147503109.85949","6104080040.83407","5344132938.74984","5251240347.29561","5248483460.77145","5238549052.85476","5258788007.87912","5238124334.17857","5412958577.90271","5732967705.67391","6096682561.94354","6338516677.34021","6573782225.9435","7036311601.69583","7324912272.36227","7541791460.56867","7598651958.34275","7790193677.87235","8204022053.73591","8555350957.79018","8910671758.51286","9363036176.62077","9684632561.38205","9365735516.75866","9778809539.52618","10396508541.0798","11071868447.2456","11617360100.1106","12173349186.8453","12756706583.3113","13338789291.3789","13956713237.944","13487252998.9628","12991624156.9782","12734736953.8557","",
"Netherlands","NLD","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","163993138241.042","164477814504.597","175733865781.687","182103553317.144","197172447408.355","214214249225.001","220086085295.741","231706663055.4","246573273136.416","262426576171.671","278540044641.616","290564563677.776","300832750436.385","317210756181.547","328118739110.483","328125396187.827","342747679887.529","351386430467.402","360860676429.789","368129009943.781","373068985166.768","370145572922.263","365552967323.612","373119759805.182","384543489815.709","394465403148.719","405459058225.018","413289480955.017","427511676525.385","446408196647.337","465082446942.397","476426432932.937","484554605651.777","490648132551.043","505176677944.667","520918165020.581","539143748273.904","562483569063.842","588717336764.449","618353650975.274","644297559542.718","659290074379.866","660722537625.617","661750925152.705","674886321780.345","688727404110.835","712564183491.074","739448107993.38","755496534043.895","727793352989.741","737565720627.788","749006761258.435","741289340197.321","740324364660.471","750862107575.857","765572770634.375","782351934079.297","805125436190.089","824133764145.055","840250428566.882","808332373358.664","",
